band,seite,tabelle,datei
1,665,0,band1_p665_PG0602_Kinder_undJugendarbeit_Investitionsmassnahmen_t0.csv
1,665,1,band1_p665_PG0602_Kinder_undJugendarbeit_Investitionsmassnahmen_t1.csv
1,665,2,band1_p665_PG0602_Kinder_undJugendarbeit_Investitionsmassnahmen_t2.csv
1,665,3,band1_p665_PG0602_Kinder_undJugendarbeit_Investitionsmassnahmen_t3.csv
1,665,4,band1_p665_PG0602_Kinder_undJugendarbeit_Investitionsmassnahmen_t4.csv
1,666,0,band1_p666_PG0603_ForderungvonbenachteiligtenjungenMenschen_Investitionsmassnahmen_t0.csv
1,666,1,band1_p666_PG0603_ForderungvonbenachteiligtenjungenMenschen_Investitionsmassnahmen_t1.csv
1,666,2,band1_p666_PG0603_ForderungvonbenachteiligtenjungenMenschen_Investitionsmassnahmen_t2.csv
1,666,3,band1_p666_PG0603_ForderungvonbenachteiligtenjungenMenschen_Investitionsmassnahmen_t3.csv
1,667,0,band1_p667_PG0604_Familienforderung_Investitionsmassnahmen_t0.csv
1,667,1,band1_p667_PG0604_Familienforderung_Investitionsmassnahmen_t1.csv
1,667,2,band1_p667_PG0604_Familienforderung_Investitionsmassnahmen_t2.csv
1,667,3,band1_p667_PG0604_Familienforderung_Investitionsmassnahmen_t3.csv
1,668,0,band1_p668_PG0605_ErzieherischeundwirtschaftlicheHilfenfurFamilien_Investitionsmassnahmen_t0.csv
1,668,1,band1_p668_PG0605_ErzieherischeundwirtschaftlicheHilfenfurFamilien_Investitionsmassnahmen_t1.csv
1,668,2,band1_p668_PG0605_ErzieherischeundwirtschaftlicheHilfenfurFamilien_Investitionsmassnahmen_t2.csv
1,668,3,band1_p668_PG0605_ErzieherischeundwirtschaftlicheHilfenfurFamilien_Investitionsmassnahmen_t3.csv
1,669,0,band1_p669_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,669,1,band1_p669_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,669,2,band1_p669_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,670,0,band1_p670_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,670,1,band1_p670_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,670,2,band1_p670_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,671,0,band1_p671_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,671,1,band1_p671_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,671,2,band1_p671_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,671,3,band1_p671_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t3.csv
1,672,0,band1_p672_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,672,1,band1_p672_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,672,2,band1_p672_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,672,3,band1_p672_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t3.csv
1,673,0,band1_p673_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,673,1,band1_p673_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,673,2,band1_p673_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,673,3,band1_p673_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t3.csv
1,673,4,band1_p673_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t4.csv
1,674,0,band1_p674_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,674,1,band1_p674_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,674,2,band1_p674_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,674,3,band1_p674_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t3.csv
1,674,4,band1_p674_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t4.csv
1,675,0,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t0.csv
1,675,1,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t1.csv
1,675,2,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t2.csv
1,675,3,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t3.csv
1,675,4,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t4.csv
1,675,5,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t5.csv
1,675,6,band1_p675_PG0801_Sportinfrastruktur_Sportforderung_Sportveranstaltungen_Investitionsmassnahmen_t6.csv
1,676,0,band1_p676_PG0802_Bader_Investitionsmassnahmen_t0.csv
1,676,1,band1_p676_PG0802_Bader_Investitionsmassnahmen_t1.csv
1,676,2,band1_p676_PG0802_Bader_Investitionsmassnahmen_t2.csv
1,676,3,band1_p676_PG0802_Bader_Investitionsmassnahmen_t3.csv
1,677,0,band1_p677_PG0802_Bader_Investitionsmassnahmen_t0.csv
1,677,1,band1_p677_PG0802_Bader_Investitionsmassnahmen_t1.csv
1,677,2,band1_p677_PG0802_Bader_Investitionsmassnahmen_t2.csv
1,677,3,band1_p677_PG0802_Bader_Investitionsmassnahmen_t3.csv
1,678,0,band1_p678_PG0802_Bader_Investitionsmassnahmen_t0.csv
1,678,1,band1_p678_PG0802_Bader_Investitionsmassnahmen_t1.csv
1,678,2,band1_p678_PG0802_Bader_Investitionsmassnahmen_t2.csv
1,678,3,band1_p678_PG0802_Bader_Investitionsmassnahmen_t3.csv
1,680,0,band1_p680_PG0401_Kulturmanagement_Kulturforderung_Investitionsmassnahmen_t0.csv
1,680,1,band1_p680_PG0401_Kulturmanagement_Kulturforderung_Investitionsmassnahmen_t1.csv
1,680,2,band1_p680_PG0401_Kulturmanagement_Kulturforderung_Investitionsmassnahmen_t2.csv
1,680,3,band1_p680_PG0401_Kulturmanagement_Kulturforderung_Investitionsmassnahmen_t3.csv
1,680,4,band1_p680_PG0401_Kulturmanagement_Kulturforderung_Investitionsmassnahmen_t4.csv
1,681,0,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t0.csv
1,681,1,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t1.csv
1,681,2,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t2.csv
1,681,3,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t3.csv
1,681,4,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t4.csv
1,681,5,band1_p681_PG0404_StadtbuchereiundForderungvonBuchereienfreierTrager_Investitionsmassnahmen_t5.csv
1,682,0,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t0.csv
1,682,1,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t1.csv
1,682,2,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t2.csv
1,682,3,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t3.csv
1,682,4,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t4.csv
1,682,5,band1_p682_PG0403_Westf_SchulefurMusikundForderungderStadtteilmusikschulen_Investitionsmassnahmen_t5.csv
1,683,0,band1_p683_PG0405_Stadtmuseum_Investitionsmassnahmen_t0.csv
1,683,1,band1_p683_PG0405_Stadtmuseum_Investitionsmassnahmen_t1.csv
1,683,2,band1_p683_PG0405_Stadtmuseum_Investitionsmassnahmen_t2.csv
1,683,3,band1_p683_PG0405_Stadtmuseum_Investitionsmassnahmen_t3.csv
1,684,0,band1_p684_PG0405_Stadtmuseum_Investitionsmassnahmen_t0.csv
1,684,1,band1_p684_PG0405_Stadtmuseum_Investitionsmassnahmen_t1.csv
1,684,2,band1_p684_PG0405_Stadtmuseum_Investitionsmassnahmen_t2.csv
1,684,3,band1_p684_PG0405_Stadtmuseum_Investitionsmassnahmen_t3.csv
1,685,0,band1_p685_PG0406_Stadtarchiv_Investitionsmassnahmen_t0.csv
1,685,1,band1_p685_PG0406_Stadtarchiv_Investitionsmassnahmen_t1.csv
1,685,2,band1_p685_PG0406_Stadtarchiv_Investitionsmassnahmen_t2.csv
1,685,3,band1_p685_PG0406_Stadtarchiv_Investitionsmassnahmen_t3.csv
1,686,0,band1_p686_PG0502_SicherungdesLebensunterhalts_Investitionsmassnahmen_t0.csv
1,686,1,band1_p686_PG0502_SicherungdesLebensunterhalts_Investitionsmassnahmen_t1.csv
1,686,2,band1_p686_PG0502_SicherungdesLebensunterhalts_Investitionsmassnahmen_t2.csv
1,686,3,band1_p686_PG0502_SicherungdesLebensunterhalts_Investitionsmassnahmen_t3.csv
1,686,4,band1_p686_PG0502_SicherungdesLebensunterhalts_Investitionsmassnahmen_t4.csv
1,687,0,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t0.csv
1,687,1,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t1.csv
1,687,2,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t2.csv
1,687,3,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t3.csv
1,687,4,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t4.csv
1,687,5,band1_p687_PG0503_SicherungbesonderersozialerBedarfe_Investitionsmassnahmen_t5.csv
1,688,0,band1_p688_PG0211_VeterinarwesenundLebensmitteluberwachung_Investitionsmassnahmen_t0.csv
1,688,1,band1_p688_PG0211_VeterinarwesenundLebensmitteluberwachung_Investitionsmassnahmen_t1.csv
1,688,2,band1_p688_PG0211_VeterinarwesenundLebensmitteluberwachung_Investitionsmassnahmen_t2.csv
1,689,0,band1_p689_PG0701_Gesundheitsdienste_Investitionsmassnahmen_t0.csv
1,689,1,band1_p689_PG0701_Gesundheitsdienste_Investitionsmassnahmen_t1.csv
1,689,2,band1_p689_PG0701_Gesundheitsdienste_Investitionsmassnahmen_t2.csv
1,690,0,band1_p690_PG0501_LeistungenderGrundsicherungfurArbeitsuchende_Investitionsmassnahmen_t0.csv
1,690,1,band1_p690_PG0501_LeistungenderGrundsicherungfurArbeitsuchende_Investitionsmassnahmen_t1.csv
1,690,2,band1_p690_PG0501_LeistungenderGrundsicherungfurArbeitsuchende_Investitionsmassnahmen_t2.csv
1,690,3,band1_p690_PG0501_LeistungenderGrundsicherungfurArbeitsuchende_Investitionsmassnahmen_t3.csv
1,691,0,band1_p691_PG0408_GeschichtsortVillatenHompel_Investitionsmassnahmen_t0.csv
1,691,1,band1_p691_PG0408_GeschichtsortVillatenHompel_Investitionsmassnahmen_t1.csv
1,691,2,band1_p691_PG0408_GeschichtsortVillatenHompel_Investitionsmassnahmen_t2.csv
1,691,3,band1_p691_PG0408_GeschichtsortVillatenHompel_Investitionsmassnahmen_t3.csv
1,694,0,band1_p694_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,694,1,band1_p694_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,695,0,band1_p695_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,695,1,band1_p695_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,695,2,band1_p695_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,696,0,band1_p696_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,696,1,band1_p696_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,696,2,band1_p696_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,696,3,band1_p696_PG0111_Immobilienmanagement_Investitionsmassnahmen_t3.csv
1,697,0,band1_p697_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,697,1,band1_p697_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,697,2,band1_p697_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,698,0,band1_p698_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,698,1,band1_p698_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,698,2,band1_p698_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,698,3,band1_p698_PG0111_Immobilienmanagement_Investitionsmassnahmen_t3.csv
1,698,4,band1_p698_PG0111_Immobilienmanagement_Investitionsmassnahmen_t4.csv
1,699,0,band1_p699_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,699,1,band1_p699_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,699,2,band1_p699_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,699,3,band1_p699_PG0111_Immobilienmanagement_Investitionsmassnahmen_t3.csv
1,699,4,band1_p699_PG0111_Immobilienmanagement_Investitionsmassnahmen_t4.csv
1,700,0,band1_p700_PG0111_Immobilienmanagement_Investitionsmassnahmen_t0.csv
1,700,1,band1_p700_PG0111_Immobilienmanagement_Investitionsmassnahmen_t1.csv
1,700,2,band1_p700_PG0111_Immobilienmanagement_Investitionsmassnahmen_t2.csv
1,700,3,band1_p700_PG0111_Immobilienmanagement_Investitionsmassnahmen_t3.csv
1,700,4,band1_p700_PG0111_Immobilienmanagement_Investitionsmassnahmen_t4.csv
1,702,0,band1_p702_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,702,1,band1_p702_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,702,2,band1_p702_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,703,0,band1_p703_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,703,1,band1_p703_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,703,2,band1_p703_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,704,0,band1_p704_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,704,1,band1_p704_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,704,2,band1_p704_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,704,3,band1_p704_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,705,0,band1_p705_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,705,1,band1_p705_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,705,2,band1_p705_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,705,3,band1_p705_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,706,0,band1_p706_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,706,1,band1_p706_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,706,2,band1_p706_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,706,3,band1_p706_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,707,0,band1_p707_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,707,1,band1_p707_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,707,2,band1_p707_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,707,3,band1_p707_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,708,0,band1_p708_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,708,1,band1_p708_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,708,2,band1_p708_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,708,3,band1_p708_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,708,4,band1_p708_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t4.csv
1,709,0,band1_p709_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,709,1,band1_p709_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,709,2,band1_p709_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,709,3,band1_p709_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,709,4,band1_p709_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t4.csv
1,710,0,band1_p710_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,710,1,band1_p710_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,710,2,band1_p710_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,710,3,band1_p710_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,711,0,band1_p711_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,711,1,band1_p711_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,711,2,band1_p711_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,711,3,band1_p711_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,712,0,band1_p712_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,712,1,band1_p712_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,712,2,band1_p712_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,712,3,band1_p712_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,713,0,band1_p713_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,713,1,band1_p713_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,713,2,band1_p713_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,713,3,band1_p713_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,713,4,band1_p713_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t4.csv
1,714,0,band1_p714_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,714,1,band1_p714_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,714,2,band1_p714_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,714,3,band1_p714_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,715,0,band1_p715_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t0.csv
1,715,1,band1_p715_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t1.csv
1,715,2,band1_p715_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t2.csv
1,715,3,band1_p715_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t3.csv
1,715,4,band1_p715_PG1301_Grun_undFreiflachen_Investitionsmassnahmen_t4.csv
1,716,0,band1_p716_PG1302_Friedhofe_Investitionsmassnahmen_t0.csv
1,716,1,band1_p716_PG1302_Friedhofe_Investitionsmassnahmen_t1.csv
1,716,2,band1_p716_PG1302_Friedhofe_Investitionsmassnahmen_t2.csv
1,716,3,band1_p716_PG1302_Friedhofe_Investitionsmassnahmen_t3.csv
1,716,4,band1_p716_PG1302_Friedhofe_Investitionsmassnahmen_t4.csv
1,717,0,band1_p717_PG1302_Friedhofe_Investitionsmassnahmen_t0.csv
1,717,1,band1_p717_PG1302_Friedhofe_Investitionsmassnahmen_t1.csv
1,718,0,band1_p718_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t0.csv
1,718,1,band1_p718_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t1.csv
1,718,2,band1_p718_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t2.csv
1,718,3,band1_p718_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t3.csv
1,719,0,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t0.csv
1,719,1,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t1.csv
1,719,2,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t2.csv
1,719,3,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t3.csv
1,719,4,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t4.csv
1,719,5,band1_p719_PG1303_Natur_Landschaft_Erholung_Wasserschutz_Investitionsmassnahmen_t5.csv
1,720,0,band1_p720_PG1305_WaldundForstwirtschaft_Investitionsmassnahmen_t0.csv
1,720,1,band1_p720_PG1305_WaldundForstwirtschaft_Investitionsmassnahmen_t1.csv
1,720,2,band1_p720_PG1305_WaldundForstwirtschaft_Investitionsmassnahmen_t2.csv
1,720,3,band1_p720_PG1305_WaldundForstwirtschaft_Investitionsmassnahmen_t3.csv
1,721,0,band1_p721_PG1401_Ubergr_Umweltschutz_Klima_Nachhaltigkeit_Immission_Boden_Abf_Investitionsmassnahmen_t0.csv
1,721,1,band1_p721_PG1401_Ubergr_Umweltschutz_Klima_Nachhaltigkeit_Immission_Boden_Abf_Investitionsmassnahmen_t1.csv
1,721,2,band1_p721_PG1401_Ubergr_Umweltschutz_Klima_Nachhaltigkeit_Immission_Boden_Abf_Investitionsmassnahmen_t2.csv
1,721,3,band1_p721_PG1401_Ubergr_Umweltschutz_Klima_Nachhaltigkeit_Immission_Boden_Abf_Investitionsmassnahmen_t3.csv
2,1,0,band2_p001_Vorbericht_Tabelle_t0.csv
2,11,0,band2_p011_Vorbericht_Tabelle_t0.csv
2,13,0,band2_p013_Vorbericht_Produktuebersicht_t0.csv
2,14,0,band2_p014_Vorbericht_Ergebnisplan_t0.csv
2,16,0,band2_p016_Vorbericht_Tabelle_t0.csv
2,17,0,band2_p017_Vorbericht_Produktuebersicht_t0.csv
2,18,0,band2_p018_Vorbericht_Tabelle_t0.csv
2,19,0,band2_p019_Vorbericht_Ergebnisplan_t0.csv
2,20,0,band2_p020_Vorbericht_Ergebnisplan_t0.csv
2,20,1,band2_p020_Vorbericht_Ergebnisplan_t1.csv
2,21,0,band2_p021_Vorbericht_Tabelle_t0.csv
2,22,0,band2_p022_Vorbericht_Ergebnisplan_t0.csv
2,23,0,band2_p023_Vorbericht_Ergebnisplan_t0.csv
2,23,1,band2_p023_Vorbericht_Ergebnisplan_t1.csv
2,24,0,band2_p024_Vorbericht_Ergebnisplan_t0.csv
2,24,1,band2_p024_Vorbericht_Ergebnisplan_t1.csv
2,24,2,band2_p024_Vorbericht_Ergebnisplan_t2.csv
2,25,0,band2_p025_Vorbericht_Produktuebersicht_t0.csv
2,25,1,band2_p025_Vorbericht_Produktuebersicht_t1.csv
2,26,0,band2_p026_Vorbericht_Tabelle_t0.csv
2,27,0,band2_p027_Vorbericht_Tabelle_t0.csv
2,28,0,band2_p028_Vorbericht_Finanzplan_t0.csv
2,28,1,band2_p028_Vorbericht_Finanzplan_t1.csv
2,29,0,band2_p029_Vorbericht_Finanzplan_t0.csv
2,29,1,band2_p029_Vorbericht_Finanzplan_t1.csv
2,29,2,band2_p029_Vorbericht_Finanzplan_t2.csv
2,30,0,band2_p030_Vorbericht_Finanzplan_t0.csv
2,31,0,band2_p031_Vorbericht_Tabelle_t0.csv
2,32,0,band2_p032_Vorbericht_Tabelle_t0.csv
2,37,0,band2_p037_Stellenplan_Tabelle_t0.csv
2,37,1,band2_p037_Stellenplan_Tabelle_t1.csv
2,38,0,band2_p038_Stellenplan_Tabelle_t0.csv
2,38,1,band2_p038_Stellenplan_Tabelle_t1.csv
2,38,2,band2_p038_Stellenplan_Tabelle_t2.csv
2,39,0,band2_p039_Stellenplan_Tabelle_t0.csv
2,39,1,band2_p039_Stellenplan_Tabelle_t1.csv
2,40,0,band2_p040_Stellenplan_Tabelle_t0.csv
2,40,1,band2_p040_Stellenplan_Tabelle_t1.csv
2,41,0,band2_p041_Stellenplan_Tabelle_t0.csv
2,42,0,band2_p042_Stellenplan_Tabelle_t0.csv
2,43,0,band2_p043_Stellenplan_Tabelle_t0.csv
2,44,0,band2_p044_Stellenplan_Tabelle_t0.csv
2,44,1,band2_p044_Stellenplan_Tabelle_t1.csv
2,45,0,band2_p045_Stellenplan_Tabelle_t0.csv
2,46,0,band2_p046_Stellenplan_Tabelle_t0.csv
2,47,0,band2_p047_Stellenplan_Tabelle_t0.csv
2,48,0,band2_p048_Stellenplan_Tabelle_t0.csv
2,49,0,band2_p049_Stellenplan_Tabelle_t0.csv
2,50,0,band2_p050_Stellenplan_Tabelle_t0.csv
2,51,0,band2_p051_Stellenplan_Tabelle_t0.csv
2,52,0,band2_p052_Stellenplan_Tabelle_t0.csv
2,53,0,band2_p053_Stellenplan_Tabelle_t0.csv
2,54,0,band2_p054_Stellenplan_Tabelle_t0.csv
2,55,0,band2_p055_Stellenplan_Tabelle_t0.csv
2,56,0,band2_p056_Stellenplan_Tabelle_t0.csv
2,57,0,band2_p057_Stellenplan_Tabelle_t0.csv
2,58,0,band2_p058_Stellenplan_Tabelle_t0.csv
2,59,0,band2_p059_Stellenplan_Tabelle_t0.csv
2,60,0,band2_p060_Stellenplan_Tabelle_t0.csv
2,61,0,band2_p061_Stellenplan_Tabelle_t0.csv
2,62,0,band2_p062_Stellenplan_Tabelle_t0.csv
2,63,0,band2_p063_Stellenplan_Tabelle_t0.csv
2,64,0,band2_p064_Stellenplan_Tabelle_t0.csv
2,65,0,band2_p065_Stellenplan_Tabelle_t0.csv
2,66,0,band2_p066_Stellenplan_Tabelle_t0.csv
2,67,0,band2_p067_Stellenplan_Tabelle_t0.csv
2,67,1,band2_p067_Stellenplan_Tabelle_t1.csv
2,68,0,band2_p068_Stellenplan_Tabelle_t0.csv
2,71,0,band2_p071_Haushaltsquerschnitt_Tabelle_t0.csv
2,72,0,band2_p072_Haushaltsquerschnitt_Tabelle_t0.csv
2,73,0,band2_p073_Haushaltsquerschnitt_Tabelle_t0.csv
2,74,0,band2_p074_Haushaltsquerschnitt_Tabelle_t0.csv
2,75,0,band2_p075_Haushaltsquerschnitt_Tabelle_t0.csv
2,76,0,band2_p076_Haushaltsquerschnitt_Tabelle_t0.csv
2,77,0,band2_p077_Haushaltsquerschnitt_Tabelle_t0.csv
2,78,0,band2_p078_Haushaltsquerschnitt_Tabelle_t0.csv
